5069 2 5 2 8 9 10 9 10 10 8 9 9 9 10.50 11.50 11.50 11.50 9 10 9 9 9 9 10.50 10.50 11.50 10 10 8 9 10 9 9 10 9.90 9.90 47 38 40 34 50 36 37 42 41 31 34 23 38 37 1 1 1 1 2
5070 2 5 2 7 8 7 8 8 8 8 8 8 7 6.50 7.00 7.00 7.50 8 8 8 8 9 8 7.50 8.00 8.00 7 8 7 8 8 7 7 8 7.80 7.30 41 30 34 31 38 38 34 44 39 41 39 49 39 39 2 2 2 2 1
5072 1 5 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5.80 5.50 36 36 30 35 35 33 40 41 43 35 30 33 35 35 NA NA NA 3 2
5073 2 5 3 9 9 8 9 9 8 8 9 8 8 9.50 10.50 10.50 10.50 8 8 9 8 9 8 9.50 8.50 8.50 8 8 9 8 7 8 8 7 8.80 8.50 45 46 41 37 38 35 35 36 42 38 41 37 42 43 1 2 2 1 1
5074 2 5 2 8 8 9 7 8 8 7 7 8 8 8.00 9.00 9.00 10.50 8 8 8 8 7 8 8.50 9.00 9.00 8 7 7 8 7 7 8 9 8.70 8.50 37 40 36 40 37 35 43 34 39 41 38 33 39 39 2 2 1 1 1
5075 2 5 1 9 9 9 9 9 8 8 9 10 10 11.50 11.50 10.50 11.50 8 9 8 8 9 9 10.50 10.50 10.50 10 10 9 8 9 9 9 8 9.40 9.30 43 40 37 41 37 35 37 40 42 38 35 50 42 43 2 1 1 1 1
5076 2 5 1 8 9 7 9 9 8 9 8 8 8 10.50 10.50 10.50 11.50 8 8 9 9 8 8 10.50 10.50 9.50 8 8 9 8 8 8 7 9 8.70 8.50 46 41 44 46 46 52 43 48 47 40 38 32 47 46 1 2 1 1 1
5077 2 5 2 8 9 8 6 9 8 7 8 7 8 8.50 8.50 8.50 9.50 9 8 8 6 6 7 8.50 6.00 7.00 7 8 8 8 8 7 7 8 8.30 8.10 43 42 43 33 44 36 40 48 27 24 43 41 41 41 2 2 2 2 1
5078 1 5 3 4 NA NA 4 NA NA 5 4 5 NA NA NA NA NA NA NA 5 6 5 NA NA NA NA NA NA 6 NA NA 5 NA NA NA NA 37 31 36 34 29 35 17 26 27 28 38 31 29 28 3 NA NA NA 3
5079 1 5 2 8 7 7 8 7 7 7 7 6 5 5.50 4.50 5.50 6.00 5 8 9 8 8 7 6.50 6.50 4.50 5 7 8 6 7 7 5 7 6.50 6.20 36 32 36 43 38 47 37 40 41 44 34 37 39 38 1 2 3 3 2
5080 1 5 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 7.20 NA 31 32 39 33 29 36 44 37 38 40 35 35 35 36 NA NA NA 3 2
5081 1 5 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 7.90 7.50 31 31 31 39 31 33 40 45 35 40 41 35 36 36 NA NA NA 2 2
5082 2 5 2 6 6 5 6 5 6 7 5 5 5 5.50 5.50 6.00 6.50 6 4 6 7 7 6 7.50 8.00 9.00 5 6 8 7 5 7 6 5 8.40 8.30 35 33 26 32 27 30 34 36 35 41 34 35 31 32 3 3 1 2 3
5083 1 5 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 7.30 6.90 36 41 37 44 40 35 40 52 43 27 49 43 43 45 NA NA NA 3 1
5085 2 5 2 8 7 8 9 8 9 8 7 7 7 7.00 8.00 8.00 9.50 7 9 6 7 6 6 7.50 8.00 7.00 6 8 8 7 8 7 7 7 8.10 7.60 33 40 38 42 29 30 42 36 43 48 34 27 37 39 3 3 2 2 1
5087 1 5 2 7 8 8 6 8 9 7 7 7 7 8.50 8.50 8.50 9.50 8 8 7 8 7 8 10.50 9.50 8.50 8 8 8 8 8 7 8 8 8.40 8.40 32 37 37 33 31 33 43 33 31 34 30 35 33 34 2 2 2 2 2
5088 2 5 3 6 7 6 6 8 6 6 6 6 6 8.50 7.50 7.50 6.00 8 6 7 6 6 5 8.00 6.00 6.00 NA 6 6 8 6 6 8 6 7.40 7.10 29 29 30 25 23 32 30 30 31 19 29 28 23 23 2 3 3 3 3
5089 2 5 3 9 9 7 9 9 8 8 9 8 8 8.00 7.50 8.50 9.50 7 8 9 8 8 8 9.50 8.50 9.50 8 7 8 7 8 8 7 9 8.20 7.90 38 32 35 30 35 30 46 44 41 38 35 41 37 38 1 2 1 2 2
5090 1 5 2 6 5 NA 6 5 NA 7 6 5 5 5.00 NA NA NA 7 NA 5 5 5 5 5.00 NA NA NA NA 6 6 NA 6 7 NA NA NA 23 28 26 31 29 33 33 34 35 28 38 33 28 27 3 3 NA NA 3
5091 1 5 2 7 NA NA 7 NA NA 7 6 NA NA NA NA NA NA NA NA 8 7 NA NA NA NA NA 7 NA NA 8 NA NA NA NA 8.40 8.80 28 29 33 36 31 38 42 30 31 47 41 42 35 35 2 NA NA 2 2
5092 2 5 2 8 9 8 8 8 9 8 8 9 9 8.50 8.50 8.50 9.50 8 8 9 9 9 8 8.50 6.00 9.00 8 7 9 8 8 7 9 9 8.20 8.10 35 41 39 33 48 36 40 33 43 37 40 38 40 39 1 2 1 2 1
5093 2 5 2 9 9 9 8 8 8 8 9 9 9 9.00 9.50 9.50 10.50 6 7 8 7 8 7 8.50 9.00 8.00 7 7 7 7 7 7 7 6 8.10 8.10 39 40 34 33 38 27 34 31 35 34 35 31 34 34 2 2 2 2 2
5094 2 5 2 9 8 7 9 9 8 8 8 9 9 9.50 9.50 8.50 10.50 7 7 9 7 8 7 8.50 8.00 8.00 7 8 9 8 7 8 9 7 7.90 7.40 43 40 45 33 38 35 39 42 39 40 38 38 41 42 1 2 2 2 1
5095 2 5 3 8 7 7 7 8 7 8 6 7 6 7.50 7.00 7.00 8.50 8 6 7 7 6 7 8.50 7.00 9.00 7 6 8 6 7 6 7 8 8.10 NA 39 32 36 34 37 32 30 36 32 42 35 38 35 35 2 2 1 2 2
5096 2 5 2 9 9 9 8 9 8 8 9 9 9 9.50 9.50 9.50 10.50 9 7 9 9 9 9 9.50 8.50 8.50 8 8 8 9 7 9 8 7 8.20 8.10 45 47 36 50 48 43 40 33 42 34 38 35 44 43 1 1 2 2 1
5097 1 5 3 7 7 NA 6 6 NA 6 7 6 6 NA NA NA NA 7 NA 6 6 6 6 NA NA NA NA NA NA 7 NA 6 6 NA NA NA 26 31 33 34 25 22 17 26 19 24 29 38 23 24 3 3 NA NA 3
5098 1 5 2 7 7 7 8 6 6 9 7 7 8 7.50 7.50 8.50 9.50 8 8 7 7 9 8 7.50 8.50 8.50 7 8 7 8 8 8 8 7 7.90 7.60 43 38 38 31 37 35 46 31 35 42 35 43 39 40 2 2 2 2 1
5099 2 5 2 9 9 8 8 9 9 9 9 9 9 10.50 9.50 9.50 10.50 9 8 8 8 9 8 8.50 7.50 6.50 6 6 8 8 7 9 9 7 8.00 7.50 41 35 37 35 42 41 34 31 32 37 43 38 38 37 2 2 3 2 2
5100 1 5 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 6.70 6.20 25 42 31 28 33 35 29 44 43 45 34 31 33 34 NA NA NA 3 2
6001 1 6 3 8 8 8 7 7 6 9 8 7 7 7.50 8.50 7.50 10.50 8 9 7 9 9 9 9.50 10.50 9.50 9 9 9 8 8 8 8 9 8.20 8.30 43 30 45 30 39 38 31 28 43 48 25 25 34 34 2 1 1 2 2
6003 2 6 3 8 8 8 9 8 7 8 9 7 8 10.50 10.50 9.50 9.50 8 7 8 8 7 8 9.50 9.00 8.00 6 6 9 8 10 9 8 9 8.60 NA 42 39 43 37 39 58 37 38 48 40 32 39 43 41 2 2 2 1 1
6004 2 6 2 8 8 9 9 8 8 8 8 7 7 7.00 7.00 8.00 10.50 7 7 8 8 7 8 8.50 9.00 8.00 9 8 8 8 7 6 7 7 8.50 8.20 39 32 32 30 37 38 30 36 27 37 23 29 30 29 2 2 2 1 3
6005 1 6 2 8 8 8 6 7 8 8 8 8 8 9.50 9.50 9.50 9.50 8 9 8 8 7 6 9.50 8.50 8.50 9 8 9 7 9 8 9 8 8.20 8.50 40 39 43 38 39 44 43 42 37 29 38 41 42 41 2 3 2 2 1
6006 2 6 2 7 7 7 7 7 7 8 7 7 6 8.00 7.00 8.00 10.50 8 7 7 7 7 6 9.50 8.50 8.50 7 7 7 6 6 8 7 8 8.00 7.60 38 36 36 49 27 33 31 42 39 42 24 31 36 37 2 3 2 2 2
6007 2 6 2 9 9 9 8 9 9 8 8 9 9 10.50 9.50 10.50 10.50 9 9 9 8 9 9 9.50 9.50 9.50 10 9 8 8 9 8 9 9 9.40 9.50 40 43 41 32 31 33 31 41 44 39 45 39 41 42 1 1 1 1 1
6008 2 6 2 6 7 7 6 8 8 8 8 8 8 8.00 7.00 6.00 8.50 8 6 7 8 7 8 7.50 6.00 9.00 7 8 7 8 7 6 8 6 7.40 6.80 36 29 29 36 39 34 42 42 45 29 35 42 36 36 2 2 1 3 2
6009 2 6 2 9 8 8 8 8 9 8 9 9 9 8.50 9.50 9.50 10.50 8 9 7 7 7 6 9.50 9.00 8.00 8 7 8 8 9 7 8 8 8.80 8.70 37 37 42 30 31 44 32 41 37 28 26 39 35 35 2 3 2 1 2
6010 2 6 2 8 7 7 8 7 8 8 6 7 7 7.00 7.00 7.00 8.50 7 6 7 7 6 6 7.50 6.00 5.00 6 6 8 8 7 7 7 7 7.30 6.50 39 38 40 33 37 34 39 39 38 46 31 39 39 39 2 3 3 3 1
6011 1 6 2 8 7 7 6 6 6 7 7 6 8 6.00 5.00 6.00 6.50 7 7 8 7 7 7 7.50 6.00 6.00 6 6 8 7 6 7 6 6 7.10 6.60 31 31 38 39 25 33 31 38 35 34 34 32 32 33 2 2 3 3 3
6012 2 6 2 7 8 7 7 7 8 8 7 7 6 7.00 7.00 6.00 7.50 8 8 7 8 7 7 9.50 8.50 6.50 6 6 8 7 7 6 7 6 7.50 7.10 36 43 40 34 37 34 39 39 40 40 33 45 40 41 2 2 3 2 1
6013 1 6 3 7 7 7 6 6 6 8 7 7 6 6.00 5.00 5.00 5.50 8 7 7 7 8 9 9.50 7.50 6.50 6 7 9 7 6 8 8 6 7.20 6.80 37 36 36 31 37 34 45 38 42 32 37 33 37 37 2 1 3 3 2
6014 1 6 3 7 7 6 7 7 6 7 6 6 5 5.00 6.50 5.50 8.00 6 6 9 8 7 7 6.50 6.00 6.00 5 6 7 7 6 7 6 7 6.90 6.70 31 39 37 35 31 38 36 45 40 39 40 39 39 39 1 2 3 3 1
6015 1 6 3 8 8 7 7 7 7 7 6 7 6 6.00 5.00 6.00 7.50 7 7 8 8 8 7 8.50 6.50 6.50 6 6 8 7 5 7 6 7 6.80 6.40 31 40 44 30 35 36 42 46 43 34 31 43 39 39 2 2 3 3 1
6016 2 6 1 8 8 9 9 8 9 8 8 8 9 9.50 9.50 9.50 9.50 8 9 9 9 9 10 9.50 9.50 9.50 9 8 8 8 9 9 8 10 8.80 8.80 45 45 43 39 41 43 41 28 43 37 39 36 43 43 1 1 1 1 1
6017 1 6 1 7 7 8 7 7 7 8 8 7 6 8.50 8.00 9.00 8.50 8 9 7 7 7 7 9.50 8.50 8.50 8 9 8 7 8 8 8 8 8.10 7.90 39 41 41 31 41 33 38 39 36 36 28 42 38 38 2 2 2 2 2
6018 2 6 1 7 7 7 7 7 7 7 7 6 6 5.00 5.00 5.00 5.50 6 6 7 6 5 6 6.50 5.00 4.00 6 5 8 6 6 7 7 6 6.80 6.10 25 29 28 33 29 38 37 41 46 36 38 40 33 33 2 3 3 3 3
6019 2 6 3 6 7 NA 6 6 NA 7 6 6 6 6.50 7.50 NA NA 7 NA 7 6 6 6 6.00 5.50 NA NA NA 7 8 NA 7 6 NA 6.90 6.40 37 32 28 32 39 34 43 42 36 25 44 33 35 35 2 3 NA 3 2
6020 2 6 1 7 8 9 8 8 9 7 7 8 8 9.00 10.00 9.00 10.50 9 9 7 8 8 6 9.50 8.00 9.00 8 8 8 9 8 7 8 10 8.90 8.70 38 37 42 46 33 34 30 39 47 34 43 29 40 40 2 3 1 1 1
6022 2 6 1 10 9 9 9 9 9 9 9 10 10 10.50 11.50 10.50 10.50 10 9 9 9 9 10 10.50 10.50 10.50 9 9 10 10 9 10 9 9 9.20 9.20 40 39 37 35 48 34 41 43 36 40 39 38 40 40 1 1 1 1 1
6023 2 6 2 8 9 8 8 8 8 9 8 9 9 10.50 9.50 10.50 10.50 10 8 8 9 9 9 9.50 9.50 8.50 9 9 8 9 8 9 10 9 8.70 8.30 38 45 38 33 35 34 38 38 40 29 42 42 40 41 2 1 2 1 1
6025 1 6 2 7 4 6 6 5 6 7 5 5 4 4.50 4.50 4.50 7.00 6 6 6 6 4 4 7.00 5.50 6.50 6 6 7 5 5 6 5 6 6.40 6.00 37 35 29 32 37 39 41 42 36 36 43 33 37 36 3 3 3 3 2
6026 2 6 2 8 9 7 8 7 8 8 8 8 7 6.50 6.50 6.00 8.50 7 5 8 8 7 6 8.50 8.00 6.00 6 5 7 7 6 7 7 7 7.00 6.30 42 37 40 38 41 39 42 36 45 36 46 38 43 42 2 3 3 3 1
6027 2 6 3 9 10 8 8 9 8 9 9 9 9 10.50 10.50 10.50 10.50 9 8 9 9 9 9 9.50 8.50 8.50 8 9 9 8 9 8 9 9 8.80 8.60 37 27 40 40 39 36 47 30 36 36 39 38 37 37 1 1 2 1 2
6028 2 6 2 8 8 8 9 8 9 7 8 7 7 7.50 NA 8.00 9.50 8 9 8 7 7 5 9.00 NA 8.00 8 8 8 8 9 7 7 8 8.10 8.30 44 49 34 41 37 33 31 35 34 37 45 33 41 41 2 3 2 2 1
6029 1 6 1 9 9 8 9 9 9 9 9 9 9 10.50 10.50 10.50 10.50 9 9 9 9 9 9 10.50 9.50 8.50 9 9 8 9 9 8 9 8 9.20 9.00 38 43 43 49 41 54 42 38 34 58 35 36 46 44 1 1 2 1 1
6030 2 6 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 7.90 7.30 26 38 29 27 39 33 30 36 30 34 28 32 29 28 NA NA NA 2 3
6031 2 6 2 7 8 8 8 8 9 8 8 8 8 9.50 8.50 9.50 9.50 8 8 8 9 8 8 8.50 9.50 8.50 9 9 8 9 9 7 8 9 8.80 8.80 36 36 41 32 35 33 30 35 39 42 39 39 37 37 2 2 2 1 2
6032 1 6 2 9 10 9 7 8 8 9 7 7 7 8.00 9.50 9.50 9.50 9 9 8 7 8 9 10.50 9.50 9.50 9 10 8 9 9 7 8 9 9.40 9.30 41 43 44 42 46 38 39 49 40 36 37 51 46 46 2 1 1 1 1
6033 2 6 3 6 7 7 6 7 7 7 6 7 8 7.00 7.00 6.00 7.50 6 8 6 6 6 6 5.50 6.50 5.50 8 7 6 7 7 6 6 6 7.60 7.30 31 27 23 23 27 36 23 25 27 42 28 39 24 24 3 3 3 2 3
6034 1 6 1 9 9 10 9 9 10 8 9 9 8 9.50 9.50 9.50 10.50 9 9 9 9 8 7 9.50 9.50 8.50 9 9 9 9 8 9 8 9 8.90 8.80 39 44 45 35 37 36 39 39 29 42 43 34 41 41 1 2 2 1 1
6035 2 6 2 8 9 8 8 9 8 8 9 9 9 10.50 11.50 10.50 11.50 9 9 8 8 8 9 11.50 11.50 11.50 9 9 8 8 9 7 9 9 9.30 9.30 28 28 30 35 37 36 31 31 29 34 31 33 28 28 2 1 1 1 3
6036 1 6 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 8.00 7.80 40 41 45 41 37 36 39 45 49 37 44 43 45 46 NA NA NA 2 1
6037 1 6 2 8 8 7 7 7 7 8 6 5 6 6.00 7.00 7.00 6.50 8 7 6 6 7 6 8.00 5.00 7.00 7 6 8 7 7 8 7 7 8.00 NA 45 44 37 38 39 34 47 41 39 36 40 40 43 44 3 3 2 2 1
6038 1 6 3 9 8 7 7 7 7 8 8 8 7 8.00 8.00 8.00 9.50 8 8 7 8 8 8 9.50 8.50 7.50 9 8 9 8 8 8 8 9 8.60 8.50 37 29 41 40 22 29 38 41 32 43 35 24 34 35 2 2 2 1 2
6039 2 6 3 8 7 6 7 8 7 7 7 8 7 7.00 7.00 7.00 8.50 7 6 6 6 6 7 7.50 7.00 6.50 5 5 7 6 5 6 7 5 6.70 6.20 28 28 29 34 25 34 31 36 30 36 20 20 25 25 3 2 3 3 3
6040 1 6 2 7 7 6 6 7 7 6 8 6 5 6.00 7.00 6.00 8.00 6 6 7 8 8 7 9.50 9.50 8.50 6 7 7 7 6 6 7 5 6.90 6.50 34 37 45 34 39 38 38 41 40 40 30 34 38 38 2 2 2 3 2
6041 2 6 2 7 7 7 8 7 7 7 9 8 8 7.00 8.00 8.00 7.50 7 7 7 7 7 7 9.50 7.00 7.00 7 6 8 6 6 6 7 6 7.80 7.50 28 29 29 29 29 33 30 42 30 36 34 40 29 30 2 2 2 2 3
6042 2 6 3 8 7 7 7 7 6 7 7 8 8 8.00 8.00 9.00 8.50 8 8 6 6 6 6 7.50 7.00 6.00 7 7 7 8 6 6 8 6 7.60 NA 26 24 24 24 27 29 32 36 25 26 31 22 21 21 3 3 3 2 3
6043 2 6 2 8 7 6 6 7 6 7 7 8 8 7.00 7.00 8.00 7.50 8 7 6 6 6 6 7.50 7.00 5.00 7 7 7 8 6 6 7 6 7.50 NA 22 24 25 27 29 36 30 34 29 23 35 30 23 23 3 3 3 2 3
6044 1 6 1 8 8 NA 8 7 NA 8 8 8 8 8.50 8.50 NA NA 8 NA 7 8 8 8 9.50 10.50 NA NA NA 8 9 NA 9 8 NA 8.40 8.20 38 42 46 33 41 36 44 38 37 39 43 34 42 42 2 2 NA 2 1
6045 1 6 2 7 8 8 7 7 8 7 8 7 7 7.00 8.00 7.50 8.50 7 8 8 8 8 9 9.50 9.50 8.50 9 9 8 8 9 8 7 9 8.60 8.50 45 51 44 38 43 39 43 28 28 39 41 42 44 44 2 1 2 1 1
6046 1 6 2 7 7 6 7 7 7 8 7 6 6 5.00 5.00 6.50 6.00 6 5 8 8 6 7 8.50 5.00 4.00 6 5 9 7 5 8 8 6 6.50 6.50 34 32 27 30 39 34 42 24 27 37 31 34 30 29 2 2 3 3 3
6047 2 6 2 9 9 9 9 8 9 9 9 9 8 8.50 8.50 6.50 7.50 8 6 9 9 7 8 8.50 8.00 8.00 6 6 9 8 7 8 8 7 7.60 7.10 37 36 32 37 39 34 45 34 38 29 35 39 37 37 1 2 2 2 2
6048 2 6 2 7 7 7 7 7 8 7 6 6 6 5.00 5.00 6.00 7.50 6 6 8 7 7 9 6.50 8.00 8.00 8 7 6 7 6 7 7 6 7.30 6.80 29 37 31 41 48 34 35 28 39 29 37 30 34 33 2 1 2 3 3
6050 1 6 1 8 9 9 9 9 8 8 9 9 9 10.50 10.50 11.50 10.50 10 10 8 9 9 9 10.50 9.50 9.50 10 10 9 10 10 9 9 10 9.10 9.30 47 46 38 43 35 34 44 38 45 34 40 40 45 46 2 1 1 1 1
6051 1 6 2 7 7 7 7 7 7 7 6 6 6 7.00 7.00 6.00 8.50 8 9 6 7 5 6 6.50 6.00 7.00 7 8 7 7 8 6 7 8 7.90 NA 29 40 40 39 41 33 39 20 33 29 34 33 34 34 3 3 2 2 2
6052 2 6 2 8 8 8 8 8 8 7 8 8 8 10.50 9.50 10.50 11.50 8 9 7 7 6 6 7.50 8.00 8.00 9 9 7 7 9 8 8 9 9.20 9.00 35 39 36 33 29 34 35 34 33 40 49 49 39 40 2 3 2 1 1
6053 1 6 2 10 9 9 9 10 8 9 10 10 10 11.50 10.50 10.50 11.50 9 10 9 10 9 10 11.50 10.50 11.50 10 10 9 9 9 10 10 10 9.70 9.80 44 45 46 35 39 34 38 43 38 46 39 40 44 45 1 1 1 1 1
6054 2 6 1 9 9 8 8 9 8 9 9 9 9 10.50 10.50 10.50 10.50 9 7 9 9 9 9 10.50 9.50 8.50 8 9 9 9 8 9 9 8 8.50 8.30 42 41 39 39 39 66 43 42 44 49 47 39 48 46 1 1 2 1 1
6055 2 6 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 8.60 8.50 38 32 32 32 43 34 31 30 42 37 40 38 35 35 NA NA NA 1 2
6056 1 6 2 7 7 6 7 6 7 7 8 9 8 8.50 8.50 7.50 7.50 6 6 6 6 6 7 8.50 8.50 6.00 7 7 7 6 5 7 8 5 7.10 6.70 37 39 38 41 48 41 31 28 32 39 33 41 38 36 3 2 3 3 2
6057 1 6 2 8 9 7 7 8 8 8 9 9 8 8.50 8.50 7.50 8.50 8 8 8 8 8 7 8.50 7.00 7.00 6 6 8 8 8 8 8 7 7.50 7.30 37 39 36 41 39 48 41 46 29 37 42 33 40 39 2 2 2 2 1
6058 1 6 2 6 6 4 5 5 6 6 5 6 5 5.00 4.50 5.50 5.00 5 5 6 6 5 4 5.50 5.50 5.50 5 4 7 4 5 5 4 5 5.70 5.20 32 35 32 25 37 34 29 32 32 26 33 28 28 28 3 3 3 3 3
6059 2 6 2 9 9 9 10 9 9 9 10 10 10 10.50 10.50 10.50 10.50 9 9 9 8 9 9 10.50 8.50 10.50 9 9 8 9 9 9 9 9 9.20 9.00 42 39 40 43 46 58 39 36 35 39 45 29 43 41 1 1 1 1 1
6060 1 6 1 9 8 7 7 7 7 8 9 9 9 8.50 7.50 6.50 8.50 8 7 9 8 7 8 8.50 8.00 8.00 7 7 9 8 7 8 8 8 7.50 7.30 45 37 40 52 37 33 33 42 34 40 36 45 42 43 1 2 2 2 1
6061 2 6 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 8.50 8.20 29 39 35 31 31 36 36 39 38 32 40 37 35 36 NA NA NA 1 2
6062 1 6 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 7.50 7.30 37 42 34 34 35 29 38 41 39 34 43 31 38 39 NA NA NA 2 1
6063 2 6 2 8 9 8 8 9 9 8 9 9 9 9.50 9.50 10.50 10.50 8 9 8 8 8 7 9.50 8.50 9.50 9 8 8 8 8 8 8 8 9.00 8.80 39 51 40 35 35 33 27 39 34 34 31 38 36 36 2 2 1 1 2
6064 1 6 2 8 8 8 7 7 8 8 7 7 7 7.50 8.50 9.50 9.50 9 9 8 8 8 7 9.50 10.50 9.50 9 10 8 8 9 7 9 9 9.00 9.00 38 36 36 43 41 33 41 36 37 34 34 31 37 37 2 2 1 1 2
6065 2 6 1 9 9 9 9 10 9 9 9 9 9 10.50 9.50 9.50 10.50 9 8 9 9 9 10 10.50 10.50 10.50 9 8 10 9 9 9 9 10 9.20 9.30 44 49 39 44 41 46 32 41 38 40 38 42 45 44 1 1 1 1 1
6066 1 6 2 8 7 NA 7 6 NA 7 6 6 6 5.50 5.50 NA NA 7 NA 8 8 6 7 7.00 6.00 NA NA NA 7 7 NA 7 8 NA 8.20 8.20 32 29 32 33 27 34 31 36 48 36 36 38 33 34 2 2 NA 2 2
6067 2 6 2 7 8 8 8 8 8 8 8 8 8 8.50 7.50 7.50 9.50 8 8 8 8 8 8 9.50 9.00 9.00 9 9 8 8 7 8 9 9 8.20 7.80 38 39 40 34 41 34 35 38 45 34 30 39 38 38 2 2 1 2 2
6068 1 6 3 8 9 8 7 7 7 9 8 8 9 8.50 7.50 8.00 8.50 9 9 8 8 8 9 9.50 8.50 8.00 8 8 9 8 8 6 9 8 8.20 7.80 29 28 32 36 35 44 32 30 32 37 30 40 31 30 2 1 2 2 3
6069 2 6 1 7 9 9 8 9 9 8 8 8 8 9.50 10.50 10.50 10.50 8 9 8 8 9 8 10.50 8.50 8.50 9 8 9 9 9 8 8 9 9.10 9.10 37 39 44 35 37 33 31 38 36 32 34 36 37 37 2 2 2 1 2
6070 1 6 3 8 8 8 7 7 7 8 7 7 7 7.00 7.00 8.00 9.50 7 7 8 8 8 8 9.50 9.50 9.50 9 9 8 7 9 7 7 8 8.10 8.20 38 37 37 43 31 34 38 39 33 40 41 33 38 39 2 2 1 2 1
6071 2 6 2 7 6 6 5 7 7 6 7 6 6 6.00 5.00 4.00 4.00 7 5 5 7 7 7 5.50 6.00 4.00 5 5 6 7 5 6 7 5 6.40 NA 29 28 26 26 33 38 41 41 38 34 32 41 31 31 3 2 3 3 3
6072 2 6 3 7 8 5 7 7 7 8 7 6 6 6.00 5.00 6.50 6.50 7 4 7 6 6 6 6.00 3.50 3.50 5 5 8 6 6 7 7 5 6.50 5.70 29 25 32 27 29 31 23 36 28 29 34 45 27 27 2 3 3 3 3
6073 1 6 2 7 7 7 7 6 7 8 9 8 8 9.50 9.00 7.50 8.50 7 7 8 8 8 9 9.50 8.50 8.00 7 6 8 7 7 8 7 6 7.50 7.20 36 33 38 34 41 39 41 36 34 25 32 37 35 34 2 1 2 2 2
6074 2 6 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 7.80 7.50 37 34 42 39 35 39 35 27 40 37 45 32 38 38 NA NA NA 2 2
6075 2 6 2 9 9 9 8 8 9 8 7 8 8 9.50 10.50 10.50 10.50 9 9 7 7 8 6 10.50 9.50 9.50 9 9 7 8 9 7 8 9 9.10 9.00 37 29 34 37 33 34 37 38 33 37 36 23 32 32 2 3 1 1 3
6076 1 6 3 7 9 6 7 8 6 7 6 7 8 4.00 5.50 4.50 6.00 8 6 5 4 6 5 4.00 4.50 3.50 6 6 7 7 NA 5 8 6 6.30 NA 26 30 32 30 31 29 29 28 24 26 40 34 27 27 3 3 3 3 3
6077 2 6 1 8 9 9 8 10 9 8 9 9 9 10.50 10.50 10.50 10.50 9 9 8 8 8 8 10.50 9.50 9.50 NA 8 9 9 9 9 9 9 9.00 9.10 43 38 42 50 35 36 37 36 45 36 39 28 41 42 2 2 1 1 1
6078 2 6 2 9 9 9 9 9 9 9 9 9 10 10.50 10.50 10.50 11.50 9 9 9 8 9 9 10.50 10.50 10.50 9 10 9 9 9 8 10 9 9.40 9.50 37 30 36 38 39 39 36 39 37 42 46 43 39 39 1 1 1 1 1
6079 1 6 3 7 8 6 7 6 6 7 5 5 6 5.00 4.00 6.50 7.00 6 7 7 7 6 6 8.00 8.00 7.00 6 6 6 7 6 7 7 6 7.10 6.80 30 41 26 30 37 34 31 35 35 25 26 32 30 29 2 3 2 3 3
6080 2 6 2 6 7 NA 6 8 NA 7 6 5 5 7.00 6.00 NA NA 6 NA 6 5 4 5 6.00 4.50 NA NA NA 6 5 NA 8 6 NA 6.60 6.00 24 35 28 29 29 33 30 25 32 36 36 32 27 28 3 3 NA 3 3
6081 1 6 2 8 7 8 7 7 8 7 8 8 8 8.50 8.50 7.50 8.50 8 9 9 9 9 9 9.50 8.50 9.50 9 8 8 8 9 9 8 9 8.60 8.40 42 40 38 37 39 34 43 24 37 37 39 48 40 40 1 1 1 1 1
6082 1 6 2 8 NA NA 8 NA NA 7 NA NA NA NA NA NA NA NA NA 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 7.40 7.30 45 41 42 38 48 44 37 38 32 45 39 37 42 41 2 NA NA 3 1
6083 2 6 2 8 7 7 8 8 7 7 7 7 7 7.00 8.00 8.00 7.50 7 7 8 8 7 8 8.50 9.00 9.00 7 6 8 8 6 9 7 6 7.70 NA 32 29 28 32 33 36 36 27 29 28 29 29 27 27 2 2 1 2 3
